nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.015236104343996313	0.0	0.00014235286642161603	0.015206742398540595	2.7055812353848907e-06	3.129437955781931e-05	0.0003631975784863545	0.015206742398540595	2.7055812353848907e-06	3.129437955781931e-05	0.0003631975784863545	0.004228060044948058
1	0.048915625886161176	1.6740181267281478	0.312180284187688	0.03177388812606848	1.8491523460262596	0.32812872396609283	-0.2511314860643526	0.033121086807390836	1.8561040537207094	0.12319917273599978	-0.08765292906424449	0.03295750259027841
2	0.04804371767789445	3.2180660289359784	0.5067777578470736	0.04804371767789445	3.2180660289359784	0.5067777578470736	-0.16733762092100335	0.04804371767789445	3.2180660289359784	0.5067777578470736	-0.16733762092100335	-0.1296685491693097
3	0.05841233661080294	4.257264389459417	0.8823787841906139	0.05841233661080294	4.257264389459417	0.8823787841906139	-0.1212198586151203	0.05841233661080294	4.257264389459417	0.8823787841906139	-0.1212198586151203	-0.25497699416791875
4	0.0644201054235732	5.074604605167114	1.1891429619383906	0.0644201054235732	5.074604605167114	1.1891429619383906	-0.04955796513314681	0.0644201054235732	5.074604605167114	1.1891429619383906	-0.04955796513314681	-0.3078060408570309
5	0.06685620976450002	5.73338871823992	1.423085107780075	0.06685620976450002	5.73338871823992	1.423085107780075	-0.001223127248408673	0.06685620976450002	5.73338871823992	1.423085107780075	-0.001223127248408673	-0.3471111813814787
6	0.06660800230400817	6.275232336910911	1.5949238576805556	0.06660800230400817	6.275232336910911	1.5949238576805556	0.012771735945477758	0.06660800230400817	6.275232336910911	1.5949238576805556	0.012771735945477758	-0.397558814194781
7	0.06446999555383241	6.728536718282788	1.7175043153524285	0.06446999555383241	6.728536718282788	1.7175043153524285	-0.003267956485274226	0.06446999555383241	6.728536718282788	1.7175043153524285	-0.003267956485274226	-0.45837012928313925
8	0.06108768427117055	7.113299607567347	1.802198298625477	0.06108768427117055	7.113299607567347	1.802198298625477	-0.04103201992063532	0.06108768427117055	7.113299607567347	1.802198298625477	-0.04103201992063532	-0.5212869877323101
9	0.05695718273269347	7.44398253656481	1.8581661073051379	0.05695718273269347	7.44398253656481	1.8581661073051379	-0.09260319596717181	0.05695718273269347	7.44398253656481	1.8581661073051379	-0.09260319596717181	-0.5788272198660707
10	0.052445195724694194	7.7312876880158745	1.8925041698131793	0.052445195724694194	7.7312876880158745	1.8925041698131793	-0.15174439819998042	0.052445195724694194	7.7312876880158745	1.8925041698131793	-0.15174439819998042	-0.62638800143759
