nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.5767516701888703	1.1102230246251565e-15	5.551115123125781e-15	0.5767516701888703	1.1102230246251565e-15	5.551115123125781e-15	2.7755575615628895e-14	0.5767516701888703	1.1102230246251565e-15	5.551115123125781e-15	2.7755575615628895e-14	1.3877787807814434e-13
1	0.24586889014040042	1.868014914344945	0.1145650228196824	0.24586889014040042	1.868014914344945	0.1145650228196824	-0.08432327411982143	0.24586889014040042	1.868014914344945	0.1145650228196824	-0.08432327411982143	0.03581415609764349
2	0.10150718373118879	2.7450065281147857	0.6035480901916637	0.10150238764392422	2.7484553386099715	0.3645061738377846	-0.011786017160723361	0.10150238764392422	2.7484553386099715	0.3645061738377846	-0.011786017160723361	-0.022607001254584702
3	0.04275895698012182	3.229729769587171	0.4347888729752949	0.04275895698012182	3.229729769587171	0.4347888729752949	0.039967838975542236	0.04275895698012182	3.229729769587171	0.4347888729752949	0.039967838975542236	0.006695881919540625
4	0.018414887957952007	3.529495818073305	0.6694576425077599	0.028093246418074896	3.494819879665237	0.5446257355991931	0.10111918861389461	0.018675403762589398	3.528684922391453	0.4530025148090646	0.04584054291842096	-0.045708101437047004
5	0.008080458143283443	3.736443676836205	0.6701220193286084	0.013878232559007194	3.7920199997683253	0.5327793998945936	0.11475901491083508	0.009537599586325538	3.7421868288285633	0.4632866123491003	0.0420079929481647	-0.06992650093565016
6	0.003605065903149803	3.892589420064601	0.44121670899768617	0.003605065903149803	3.892589420064601	0.44121670899768617	0.004744950313252616	0.003605065903149803	3.892589420064601	0.44121670899768617	0.004744950313252616	-0.09735608604978552
7	0.0016305537081948616	4.0154105865156895	0.4295539734939844	0.0016305537081948616	4.0154105865156895	0.4295539734939844	-0.016691426414354282	0.0016305537081948616	4.0154105865156895	0.4295539734939844	-0.016691426414354282	-0.09885978015927321
8	0.0007458637668650349	4.116262276674087	0.4157617083914218	0.0007458637668650349	4.116262276674087	0.4157617083914218	-0.035217868975990996	0.0007458637668650349	4.116262276674087	0.4157617083914218	-0.035217868975990996	-0.09702510637794148
9	0.0003443603762648265	4.201290396791236	0.40071192679206646	0.0003443603762648265	4.201290396791236	0.40071192679206646	-0.050834248704262563	0.0003443603762648265	4.201290396791236	0.40071192679206646	-0.050834248704262563	-0.09462729585220586
10	0.00016396459034955855	4.425736569949871	0.6137256650281336	0.0001579331754802671	4.313682256926436	0.576051536902519	-0.14258054536197218	0.0001602050734052191	4.274348968944673	0.38497000780550295	-0.06396766930805597	-0.09205223450908306
11	7.511596130651403e-05	4.541542467820762	0.5995782393653822	8.228188734081926e-05	4.338003149306521	0.3689879519163701	-0.07508751717704619	7.129542089642594e-05	4.581832067827426	0.3776773675684907	-0.5286620985395574	-0.17759791675100173
12	3.534590586009683e-05	4.625820530373961	0.5865180408253966	3.479354264890996e-05	4.513917146773841	0.5422396516951208	-0.1401546530207335	2.380379354593399e-05	4.601084917361325	0.5489455474721404	0.002755455052875215	-0.025392834305863386
13	2.083886158540525e-05	4.4439186083293345	0.3368591709274928	1.7812336567695756e-05	4.586500478918331	0.41643607156477813	-0.13931190559062842	1.8899937814300978e-05	4.605656226645533	0.3708799736542195	-0.07446593483084918	-0.07317530794037108
14	1.0686843979556215e-05	4.4884817499631	0.32115683649146476	8.128195595059737e-06	4.569044221034481	0.46068098766353355	-0.00795242347568213	8.144704699048166e-06	4.599640428081582	0.4981745198178226	0.007513979051615838	-0.06035710857614146
15	5.448493561363917e-06	4.528567771971593	0.3058083942177595	3.95520830460356e-06	4.636628450597987	0.40447167869217615	-0.01414110327509838	4.451003665305741e-06	4.5966787070794215	0.35899929285501125	-0.015636124994922892	-0.07331789307782903
16	2.733604978183635e-06	4.564792127761538	0.2908771614419475	1.7966071272186482e-06	4.564793102824524	0.29087395419330875	-0.1082262380905945	1.7966071272186482e-06	4.564793102824524	0.29087395419330875	-0.1082262380905945	-0.0579199813419109
17	1.3381028889295973e-06	4.597653270393683	0.2764076294976566	1.888801750836337e-05	4.5971848348448505	0.2774001527018167	-0.11037001026931956	1.4003619054245718e-06	4.597654778352799	0.27640709451392803	-0.11140849187212802	-0.04922600163872604
18	6.358426817954349e-07	4.627561323967511	0.262429549151894	4.1169248876628575e-07	4.62756215076136	0.26242780557236145	-0.11366339841674744	5.87307934671582e-07	4.618208016495699	0.2819432293199233	-0.13344607114200233	-0.020167526177482614
19	2.979117509003446e-07	4.654857687291811	0.24896224429069716	1.9762347263808963e-07	4.6548580512099855	0.2489613153108401	-0.1150739700286465	2.726590285927474e-07	4.644531195761281	0.2704691571855578	-0.13683326603910032	-0.009133754622874168
20	1.3102276680934696e-07	4.679830642958897	0.23601686182135356	9.501366363488075e-08	4.679830723719366	0.23601655250947928	-0.11572056992656599	9.501366363488075e-08	4.679830723719366	0.23601655250947928	-0.11572056992656599	-0.022322486924622353
21	5.59899685494528e-08	4.702726501396482	0.22359805068164526	4.5744893813100906e-08	4.702726507387826	0.22359798521134522	-0.115681841946639	4.5744893813100906e-08	4.702726507387826	0.22359798521134522	-0.115681841946639	-0.013766465817298013
22	2.2230085639167464e-08	4.723757639171466	0.21170497298518703	2.2051924387062998e-08	4.7237576390824225	0.21170497227631202	-0.11503410338258391	2.2051924387062998e-08	4.7237576390824225	0.21170497227631202	-0.11503410338258391	-0.005670605793056893
23	1.0642533452839933e-08	4.743108444136498	0.2003328717468058	1.0642533452839933e-08	4.743108444136498	0.2003328717468058	-0.11385074918428018	1.0642533452839933e-08	4.743108444136498	0.2003328717468058	-0.11385074918428018	0.0018659583897715493
24	5.14153658729972e-09	4.760940125849007	0.1894738579647779	5.14153658729972e-09	4.760940125849007	0.1894738579647779	-0.11220174997689014	5.14153658729972e-09	4.760940125849007	0.1894738579647779	-0.11220174997689014	0.008776388997375761
