nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.5044496119762898	4.034439449185356e-12	1.9159229758242514e-11	0.5044496119762898	4.034439449185356e-12	1.9159229758242514e-11	9.174827564327873e-11	0.5044496119762898	4.034439449185356e-12	1.9159229758242514e-11	9.174827564327873e-11	4.4255388242672665e-10
1	0.3279860383429196	1.5971917446144557	0.31880840208775824	0.27195416960617397	1.6667295358882184	0.3276121507699489	-0.18943454573669358	0.2557940897598265	1.7220406118704075	0.200697966690508	-0.08912619861819948	-0.04098007621871602
2	0.11891147441791598	2.508757653817771	0.6672123746191254	0.11890724575564049	2.493564385345157	0.6683308035664424	0.021773473060038052	0.15341130446974005	2.4653552984481446	0.9923488053815634	0.2330335016085078	-1.881817991053511
3	0.05750801597830441	2.9470838201156293	0.5298726564372025	0.05750801597830441	2.9470838201156293	0.5298726564372025	0.04877089815419566	0.05874691173339319	2.8858842973654166	0.7561670160642586	0.1025320448973147	-0.08232898811299895
4	0.02920313740453421	3.224565910888959	0.5427260247617376	0.02920313740453421	3.224565910888959	0.5427260247617376	0.02632456152385032	0.03252065307546567	3.235097617489306	0.8521919304265577	0.2233406854759788	-0.4662175494005003
5	0.015388897323289486	3.4169757805027996	0.7256085394459895	0.015388813190043614	3.4207184275700535	0.7256160820538986	-0.0053732681662881044	0.016864151256635776	3.486309564614662	0.6930019287381813	-0.010085192696122796	-0.39999710468051225
6	0.008319740461829534	3.559397182050024	0.7075859331443437	0.008318954417449825	3.5595137300722963	0.5016186819359199	-0.02304194564038653	0.009334474730622756	3.6214000485683497	0.8578035077299777	-0.1728628662329347	-0.5354590170458
7	0.004577927969514622	3.6705009074380968	0.6885189091082569	0.004570159944143056	3.699534847367111	0.6869006349376139	-0.04215547715257055	0.004577554506371885	3.67095234325474	0.47479171417482746	-0.03325341154338446	-0.039302502403870676
8	0.0025506548226559996	3.7615554490070564	0.4500694066194022	0.0025506548226559996	3.7615554490070564	0.4500694066194022	-0.03644995958734398	0.0025506548226559996	3.7615554490070564	0.4500694066194022	-0.03644995958734398	-0.02507128519255275
9	0.0014344699358074678	3.837511202697021	0.4285358981702405	0.0014344699358074678	3.837511202697021	0.4285358981702405	-0.035568460287706216	0.0014344699358074678	3.837511202697021	0.4285358981702405	-0.035568460287706216	-0.015110177419046522
