nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.0165033961050142	0.0	4.388820302191062e-05	0.016503401104554317	2.4042322629425072e-06	2.7413354313264963e-05	0.0003138325506794597	0.016503401104554317	2.4042322629425072e-06	2.7413354313264963e-05	0.0003138325506794597	0.003606218705174142
1	0.05199276892547497	1.6690795805473877	0.31398157171124785	0.03998170474379111	1.9735407319671687	0.2850480730604171	-0.08490909143877567	0.035212825211891015	1.8471884432579253	0.12946843838468558	-0.08982050028034827	0.029611638511156002
2	0.050206015959535465	3.1857357871836305	0.5185984837861604	0.050206015959535465	3.1857357871836305	0.5185984837861604	-0.15766180823246145	0.050206015959535465	3.1857357871836305	0.5185984837861604	-0.15766180823246145	-0.14877470270516824
3	0.06019021158685164	4.198410939990676	0.8925141517585651	0.06019021158685164	4.198410939990676	0.8925141517585651	-0.10729896554016705	0.06019021158685164	4.198410939990676	0.8925141517585651	-0.10729896554016705	-0.2634954981492683
4	0.06563764046925973	4.990143464160439	1.1910512668723428	0.06563764046925973	4.990143464160439	1.1910512668723428	-0.03685751883296007	0.06563764046925973	4.990143464160439	1.1910512668723428	-0.03685751883296007	-0.292429166383954
5	0.06751477953275441	5.625661161615257	1.4125687761550694	0.06751477953275441	5.625661161615257	1.4125687761550694	0.010853494543709985	0.06751477953275441	5.625661161615257	1.4125687761550694	0.010853494543709985	-0.3039025441448757
6	0.06679450552123521	6.147038617653034	1.569843656896417	0.06679450552123521	6.147038617653034	1.569843656896417	0.028057130449951728	0.06679450552123521	6.147038617653034	1.569843656896417	0.028057130449951728	-0.3268513145249017
7	0.06429819615014833	6.582736801450399	1.6771744977508334	0.06429819615014833	6.582736801450399	1.6771744977508334	0.019888720017775086	0.06429819615014833	6.582736801450399	1.6771744977508334	0.019888720017775086	-0.36248922218328516
8	0.0606672350924222	6.952627609852147	1.746868295430552	0.0606672350924222	6.952627609852147	1.746868295430552	-0.005683848069679698	0.0606672350924222	6.952627609852147	1.746868295430552	-0.005683848069679698	-0.4034229815497383
9	0.0563804056056623	7.270954977790074	1.7886435284165714	0.0563804056056623	7.270954977790074	1.7886435284165714	-0.04150900704087235	0.0563804056056623	7.270954977790074	1.7886435284165714	-0.04150900704087235	-0.44250539984204806
