nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.5094838552809744	6.114597717044035e-11	3.0463520594618247e-10	0.5094838552809744	6.114597717044035e-11	3.0463520594618247e-10	1.518801306887492e-09	0.5094838552809744	6.114597717044035e-11	3.0463520594618247e-10	1.518801306887492e-09	7.57649298789813e-09
1	0.30782611107255736	1.6098340654175871	0.3165858267733397	0.23999846910207245	1.6988293025309935	0.3354797371847846	-0.2065381514620039	0.2422229134444676	1.749198685549598	0.18790001531260003	-0.09364887303833314	-0.0239384773957525
2	0.11504258910758103	2.526224204494038	0.6793433573438513	0.11478338567069447	2.489326467889011	0.6764612746380849	0.05387730855490739	0.11501740690790256	2.5263293743061994	0.46333249522242426	0.04197255423889601	-0.05281479234909625
3	0.05873103175375548	2.989062343322501	0.579391213569302	0.05873103175375548	2.989062343322501	0.579391213569302	0.095688354070667	0.05944405992289146	2.8830820179736034	0.7761539675568948	0.16658313969197142	-0.08451815008826487
4	0.03276432098118683	3.30801702366812	0.6882593325912312	0.031737064769123295	3.3060161862319473	0.6199822053113397	0.07290166473798365	0.031737064769123295	3.3060161862319473	0.6199822053113397	0.07290166473798365	-0.10682211432822442
5	0.017797509224619718	3.540272681017296	0.7910870271543444	0.01778747868063122	3.520715350012529	0.7900763634552033	0.026193996097906378	0.017715049349404162	3.3762670640221226	0.39451995463671835	0.5052048579737074	-0.25530322200159045
6	0.010971134800510375	3.719696241517862	0.8123471295427243	0.010222984771294939	3.7263191709225563	0.6147565762032805	-0.020794766812684884	0.010222984771294939	3.7263191709225563	0.6147565762032805	-0.020794766812684884	-0.20137863933609879
7	0.005968146931111368	3.876985497885432	0.594491547738933	0.005968146931111368	3.876985497885432	0.594491547738933	-0.0634611380914265	0.005968146931111368	3.876985497885432	0.594491547738933	-0.0634611380914265	-0.21204200645979654
8	0.0035245182893721104	4.003084030684301	0.5692462208207196	0.0035245182893721104	4.003084030684301	0.5692462208207196	-0.09982786205290495	0.003495034158071398	4.311999029495094	0.7748212040452077	-0.7732008423367889	-0.5930781238719733
9	0.0020993298410537002	4.110565475416463	0.5412876143454142	0.0020993298410537002	4.110565475416463	0.5412876143454142	-0.1298825404596755	0.00222641764038382	4.126160193159627	0.8951765953894698	-0.513263013620552	-0.5091939263805528
10	0.0012587550833858341	4.203370457929532	0.5119849469588722	0.0012587550833858341	4.203370457929532	0.5119849469588722	-0.15394229961140127	0.0011260419855197402	4.508197139954519	0.5951919763922304	-0.6039853789032876	-0.27408078209679065
11	0.0007588149358045049	4.348811190805803	0.6937186689615352	0.0007587531500233149	4.284263050229665	0.48222939682393573	-0.17243579829855094	0.0006796687907125931	4.561386685934473	0.5772505741745932	-0.5549098456766546	-0.23699696476149193
12	0.00045946835395672687	4.468264361960626	0.670794551192453	0.0004593460889042852	4.355278640663488	0.45263212328268665	-0.185868433453237	0.00042739822994519	4.720629469686689	0.6596118823776542	-0.7261847268359752	-0.4573789064509408
13	0.00027920289387752624	4.597121152448302	0.6478324395927391	0.0002790922190318174	4.417975482434082	0.42362337423648455	-0.19480468909881665	0.0002692268167405463	4.621481652709436	0.5315587392664385	-0.46847984530990117	-0.1645094608078364
14	0.0001702101693585226	4.597930427551918	0.625495942365734	0.00017009214368393744	4.473582811919906	0.395506629349029	-0.19984130576861503	0.00016536063242134647	4.6121645711693695	0.5337261024883311	-0.23523862308866272	-0.0583693131851517
15	0.00010409892930658785	4.522607550236768	0.6001635718412831	0.00010393496905403756	4.523092521675142	0.36849160911878087	-0.20157686471097236	0.00010393496905403756	4.523092521675142	0.36849160911878087	-0.20157686471097236	-0.016766966387422144
16	6.373914362150227e-05	4.340613165582272	0.5789435693077313	6.365458153294098e-05	4.567318820561514	0.3427166763258853	-0.2005851830005554	6.365458153294098e-05	4.567318820561514	0.3427166763258853	-0.2005851830005554	0.006023251216902281
17	3.925443321380356e-05	4.4374983785774935	0.5475599042218182	3.906302663746221e-05	4.60693894880277	0.31826532169899124	-0.19739608144817566	3.906302663746221e-05	4.60693894880277	0.31826532169899124	-0.19739608144817566	0.02534768255054587
18	2.427232596978334e-05	4.503058183836988	0.5141448837853804	2.401427674717562e-05	4.642522156902514	0.29517889952792586	-0.19248393397052155	2.401427674717562e-05	4.642522156902514	0.29517889952792586	-0.19248393397052155	0.041276912067587546
19	1.5058873856924803e-05	4.566261275905178	0.48267449750477565	1.4786192818065993e-05	4.674551067557881	0.27346669683566205	-0.1862627912487369	1.4786192818065993e-05	4.674551067557881	0.27346669683566205	-0.1862627912487369	0.054027790317832114
20	9.307308221832698e-06	4.6216054043226595	0.4638817383361716	9.117073622444581e-06	4.703437869262848	0.2531139545974419	-0.17908635871631873	9.117073622444581e-06	4.703437869262848	0.2531139545974419	-0.17908635871631873	0.06390098429574209
21	5.714728958349173e-06	4.669914064602486	0.4559761367715884	5.6286774563701275e-06	4.729536861346309	0.23408825190933058	-0.1712511821415319	5.6286774563701275e-06	4.729536861346309	0.23408825190933058	-0.1712511821415319	0.07123571029205777
22	3.527820009018147e-06	4.6912993071649876	0.44207163736796595	3.479022056121586e-06	4.75315433588434	0.2163445606649006	-0.1630016993418053	3.479022056121586e-06	4.75315433588434	0.2163445606649006	-0.1630016993418053	0.07637865512651842
23	2.1525985374365617e-06	4.774556463555786	0.1998292183675936	2.1525985374365617e-06	4.774556463555786	0.1998292183675936	-0.1545361730410093	2.1525985374365617e-06	4.774556463555786	0.1998292183675936	-0.1545361730410093	0.07966390733281514
24	1.3331679253939133e-06	4.793975651721899	0.18448302305724695	1.3331679253939133e-06	4.793975651721899	0.18448302305724695	-0.14601283060201808	1.3331679253939133e-06	4.793975651721899	0.18448302305724695	-0.14601283060201808	0.08140101638036867
25	8.263963368469941e-07	4.811615714708408	0.1702436202167874	8.263963368469941e-07	4.811615714708408	0.1702436202167874	-0.13755578688079595	8.263963368469941e-07	4.811615714708408	0.1702436202167874	-0.13755578688079595	0.0818688081021719
26	5.126765408988632e-07	4.827656109405522	0.1570473222263793	5.126765408988632e-07	4.827656109405522	0.1570473222263793	-0.12926050561947022	5.126765408988632e-07	4.827656109405522	0.1570473222263793	-0.12926050561947022	0.08131310690214377
27	3.182902342299389e-07	4.842255428132988	0.1448304756137908	3.182902342299389e-07	4.842255428132988	0.1448304756137908	-0.1211986823588802	3.182902342299389e-07	4.842255428132988	0.1448304756137908	-0.1211986823588802	0.07994698667926059
28	1.9774440350097492e-07	4.855554296594509	0.13353047192514822	1.9774440350097492e-07	4.855554296594509	0.13353047192514822	-0.1134225108220619	1.9774440350097492e-07	4.855554296594509	0.13353047192514822	-0.1134225108220619	0.07795255486280439
29	1.22931970725505e-07	4.86767779300532	0.12308647488100277	1.22931970725505e-07	4.86767779300532	0.12308647488100277	-0.10596834550682388	1.22931970725505e-07	4.86767779300532	0.12308647488100277	-0.10596834550682388	0.07548357794348703
30	7.646913145886158e-08	4.878737477420883	0.11343993114750006	7.646913145886158e-08	4.878737477420883	0.11343993114750006	-0.09885980889330881	7.646913145886158e-08	4.878737477420883	0.11343993114750006	-0.09885980889330881	0.07266849412008014
31	4.759386210098309e-08	4.888833110495456	0.1045349118640786	4.759386210098309e-08	4.888833110495456	0.1045349118640786	-0.09211041327102976	4.759386210098309e-08	4.888833110495456	0.1045349118640786	-0.09211041327102976	0.0696135844436867
32	2.963764351657749e-08	4.898054095332613	0.09631831731543983	2.963764351657749e-08	4.898054095332613	0.09631831731543983	-0.0857256761732117	2.963764351657749e-08	4.898054095332613	0.09631831731543983	-0.0857256761732117	0.06640573249387671
33	1.8465038685531897e-08	4.906480736627091	0.0887399766779069	1.8465038685531897e-08	4.906480736627091	0.0887399766779069	-0.07970493716226201	1.8465038685531897e-08	4.906480736627091	0.0887399766779069	-0.07970493716226201	0.06311539273337985
34	1.1509534896169296e-08	4.914185281564533	0.08175270023008352	1.1509534896169296e-08	4.914185281564533	0.08175270023008352	-0.07404278772705197	1.1509534896169296e-08	4.914185281564533	0.08175270023008352	-0.07404278772705197	0.05979889289665152
35	7.1771928399796265e-09	4.921232860011803	0.0753122501613035	7.1771928399796265e-09	4.921232860011803	0.0753122501613035	-0.06873037498814938	7.1771928399796265e-09	4.921232860011803	0.0753122501613035	-0.06873037498814938	0.05650138332703136
36	4.477442686803584e-09	4.927682261902101	0.06937724344435736	4.477442686803584e-09	4.927682261902101	0.06937724344435736	-0.06375610080075944	4.477442686803584e-09	4.927682261902101	0.06937724344435736	-0.06375610080075944	0.05325708965619924
37	2.7943075196766606e-09	4.93358662589166	0.06390912353244715	2.7943075196766606e-09	4.93358662589166	0.06390912353244715	-0.05910670298612786	2.7943075196766606e-09	4.93358662589166	0.06390912353244715	-0.05910670298612786	0.05009332063309557
38	1.7445285284016602e-09	4.938994048895972	0.05887200659530478	1.7445285284016602e-09	4.938994048895972	0.05887200659530478	-0.054767654301628	1.7445285284016602e-09	4.938994048895972	0.05887200659530478	-0.054767654301628	0.04702975202098969
39	1.0895152993430645e-09	4.943948144094922	0.054232414754064706	1.0895152993430645e-09	4.943948144094922	0.054232414754064706	-0.05072330616860654	1.0895152993430645e-09	4.943948144094922	0.054232414754064706	-0.05072330616860654	0.04407954693579086
40	6.806632505829721e-10	4.948488451746721	0.04995960977018754	6.806632505829721e-10	4.948488451746721	0.04995960977018754	-0.046959076516486675	6.806632505829721e-10	4.948488451746721	0.04995960977018754	-0.046959076516486675	0.041257372344716714
41	4.2537090581476587e-10	4.9526506393600656	0.04602481907351219	4.2537090581476587e-10	4.9526506393600656	0.04602481907351219	-0.04345765607570229	4.2537090581476587e-10	4.9526506393600656	0.04602481907351219	-0.04345765607570229	0.03856156326128257
42	2.6590910796484094e-10	4.956467753134977	0.04240110836324007	2.6590910796484094e-10	4.956467753134977	0.04240110836324007	-0.04020444940067591	2.6590910796484094e-10	4.956467753134977	0.04240110836324007	-0.04020444940067591	0.03600441091157336
43	1.6627329844421764e-10	4.95996886081123	0.03906553033015214	1.6627329844421764e-10	4.95996886081123	0.03906553033015214	-0.03718653183528886	1.6627329844421764e-10	4.95996886081123	0.03906553033015214	-0.03718653183528886	0.033581242974833
44	1.039991756319954e-10	4.963181797981305	0.03599337055557683	1.039991756319954e-10	4.963181797981305	0.03599337055557683	-0.03438692612579075	1.039991756319954e-10	4.963181797981305	0.03599337055557683	-0.03438692612579075	0.03130204585704632
45	6.506540163905906e-11	4.966130153055153	0.0331649282720079	6.506540163905906e-11	4.966130153055153	0.0331649282720079	-0.03179083626855572	6.506540163905906e-11	4.966130153055153	0.0331649282720079	-0.03179083626855572	0.02914975430667255
46	4.071721146485617e-11	4.968836709232966	0.03056062169153151	4.071721146485617e-11	4.968836709232966	0.03056062169153151	-0.029384800079157003	4.071721146485617e-11	4.968836709232966	0.03056062169153151	-0.029384800079157003	0.027110105997053324
47	2.548644069670463e-11	4.971323475221988	0.0281584974253839	2.548644069670463e-11	4.971323475221988	0.0281584974253839	-0.027139690749550027	2.548644069670463e-11	4.971323475221988	0.0281584974253839	-0.027139690749550027	0.02515753369061713
