nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.547804622084202	0.0	0.0	0.547804622084202	0.0	0.0	0.0	0.547804622084202	0.0	0.0	0.0	0.0
1	0.34600482127866017	1.5873860474927823	0.3153107470307719	0.2712911966582796	1.6680774823870672	0.34219075289386053	-0.20015202103404	0.26319515112627945	1.7063511221006809	0.20741921440779176	-0.08560237527656867	-0.05071716862543951
2	0.10943446688442146	2.5138452901213992	0.7531820713667746	0.10943038652851972	2.5138863084270886	0.5675126786541576	0.14098879554788013	0.10943038652866141	2.5138863084263123	0.5675126786552216	0.14098879554876656	-0.11793604286817634
3	0.045253274560502724	2.951224511620419	0.8508496997130179	0.045252892028003415	2.9513279803947947	0.7237746834548417	0.20349122013408305	0.049420380376591334	2.9422649186891774	0.7599056939027655	0.20738779343775973	-0.19996425386760805
4	0.01915522927734162	3.2087117961618006	0.8845384791718909	0.019155131138714695	3.208645735809002	0.7823129004503322	0.1659754578720225	0.02017342350423593	2.8806094379575042	1.0000249512039614	0.8364892471515074	-0.8396782361668815
5	0.008433882871949341	3.374228865095559	0.8584143562635669	0.00832824614163189	3.3742031295512485	0.791673424839253	0.10240603779995183	0.00910622718567458	2.98546911142895	1.0812536387234053	1.3241229258968334	-1.608647433566944
6	0.0037057795901479186	3.4921329496716225	0.8802172309430032	0.0037057730833005152	3.492128365024536	0.7747752306060498	0.04131738736072066	0.0047380731720794425	3.1147581872241834	1.3102198087371066	2.2641716451782505	-4.266365344885546
7	0.0016793049645971903	3.584235715170005	0.8627619999266113	0.0016793077350278364	3.584346426376753	0.744366966292457	-0.009171854871723895	0.0016793077350278364	3.584346426376753	0.744366966292457	-0.009171854871723895	-0.3723848247013848
8	0.0007716640831211023	3.661041264371121	0.8413188970630643	0.0007716684680557248	3.6615558612993975	0.7078332566978514	-0.047797916574012334	0.0007716684680557248	3.6615558612993975	0.7078332566978514	-0.047797916574012334	-0.3106776601784986
9	0.0003583653214311195	3.7273573076183433	0.8181252454658959	0.00035837015791252843	3.7289613722607116	0.669337827362348	-0.07543264707396702	0.00035837015791252843	3.7289613722607116	0.669337827362348	-0.07543264707396702	-0.24612103497088356
10	0.00016779246450779298	3.7891640997864404	0.6311476342305653	0.00016779246450779298	3.7891640997864404	0.6311476342305653	-0.09360098369987213	0.00016779246450779298	3.7891640997864404	0.6311476342305653	-0.09360098369987213	-0.18594126839821
11	7.906553545316869e-05	3.843555956904784	0.5944611470622636	7.906553545316869e-05	3.843555956904784	0.5944611470622636	-0.10396630112302319	8.309135810174827e-05	3.348221772837248	0.7676815824755021	-0.39942323546663977	-0.3728966663354817
12	3.744742360175582e-05	3.892969995787655	0.5598891354489037	3.744742360175582e-05	3.892969995787655	0.5598891354489037	-0.10811905919764797	4.141113560258693e-05	3.7233969423835895	0.8595752517588969	-0.3844072469217936	-0.34237870166411793
13	1.781023322048394e-05	3.9379769836598726	0.5277179704379371	1.781023322048394e-05	3.9379769836598726	0.5277179704379371	-0.10748503425121214	1.8280234972264944e-05	3.817624200125623	0.8264953462904836	-0.2173062243427922	-0.15520425461764042
14	8.50012714979862e-06	3.979018648602901	0.4980503419890141	8.50012714979862e-06	3.979018648602901	0.4980503419890141	-0.10329154381071248	8.50012714979862e-06	3.979018648602901	0.4980503419890141	-0.10329154381071248	-0.02831838949282428
15	4.068706122325461e-06	4.016466967540593	0.4708811607469059	4.068706122325461e-06	4.016466967540593	0.4708811607469059	-0.09656408013441364	4.068706122325461e-06	4.016466967540593	0.4708811607469059	-0.09656408013441364	-0.008911191195238644
16	1.9524520116810505e-06	4.050650455876405	0.44614012329557085	1.9524520116810505e-06	4.050650455876405	0.44614012329557085	-0.08813871364839088	1.9524520116810505e-06	4.050650455876405	0.44614012329557085	-0.08813871364839088	0.00430098815513702
17	9.389723318875584e-07	4.081865959215653	0.42371704091460316	9.389723318875584e-07	4.081865959215653	0.42371704091460316	-0.07868202717912709	9.389723318875584e-07	4.081865959215653	0.42371704091460316	-0.07868202717912709	0.012363322081682782
18	4.5243524336377264e-07	4.110384207220687	0.4034779150433394	4.5243524336377264e-07	4.110384207220687	0.4034779150433394	-0.06871385636361538	4.5243524336377264e-07	4.110384207220687	0.4034779150433394	-0.06871385636361538	0.016253659698122647
19	2.1837100866206493e-07	4.136452768219508	0.38527571123019655	2.1837100866206493e-07	4.136452768219508	0.38527571123019655	-0.05863012711142801	2.1837100866206493e-07	4.136452768219508	0.38527571123019655	-0.05863012711142801	0.016848563105213543
20	1.0555730226209949e-07	4.1602979697038975	0.36895783504571966	1.0555730226209949e-07	4.1602979697038975	0.36895783504571966	-0.048724287660036225	1.0555730226209949e-07	4.1602979697038975	0.36895783504571966	-0.048724287660036225	0.014909286056763449
21	5.109387145463091e-08	4.182126436050284	0.35437138900379495	5.109387145463091e-08	4.182126436050284	0.35437138900379495	-0.03920656276392265	5.109387145463091e-08	4.182126436050284	0.35437138900379495	-0.03920656276392265	0.011080387940637593
22	2.4761623509540815e-08	4.202126489058579	0.3413668792939042	2.4761623509540815e-08	4.202126489058579	0.3413668792939042	-0.030220739857810486	2.4761623509540815e-08	4.202126489058579	0.3413668792939042	-0.030220739857810486	0.005895888290979201
23	1.2013509153365721e-08	4.220469504468082	0.32980072980407016	1.2013509153365721e-08	4.220469504468082	0.32980072980407016	-0.021858439965058096	1.2013509153365721e-08	4.220469504468082	0.32980072980407016	-0.021858439965058096	-0.00021028293963354372
24	5.8344301762487265e-09	4.237311205169587	0.3195369346333088	5.8344301762487265e-09	4.237311205169587	0.3195369346333088	-0.014171062561842973	5.8344301762487265e-09	4.237311205169587	0.3195369346333088	-0.014171062561842973	-0.006891780245041446
25	2.8361397663684138e-09	4.2527929505220765	0.31044804513293656	2.8361397663684138e-09	4.2527929505220765	0.31044804513293656	-0.007179407406141536	2.8361397663684138e-09	4.2527929505220765	0.31044804513293656	-0.007179407406141536	-0.013878405459308851
26	1.3798276162899478e-09	4.26704291678225	0.3024158213063437	1.3798276162899478e-09	4.26704291678225	0.3024158213063437	-0.0008821870186466185	1.3798276162899478e-09	4.26704291678225	0.3024158213063437	-0.0008821870186466185	-0.020960225481758243
27	6.718329548031141e-10	4.280177302719851	0.2953310756871268	6.718329548031141e-10	4.280177302719851	0.2953310756871268	0.004738940615055753	6.718329548031141e-10	4.280177302719851	0.2953310756871268	0.004738940615055753	-0.027984693680991768
28	3.27349401832686e-10	4.29230110688293	0.28909384242128766	3.27349401832686e-10	4.29230110688293	0.28909384242128766	0.009712393665950003	3.27349401832686e-10	4.29230110688293	0.28909384242128766	0.009712393665950003	-0.03483402950882919
29	1.5960735029655827e-10	4.30351006163534	0.28361349268635294	1.5960735029655827e-10	4.30351006163534	0.28361349268635294	0.014074373437210852	1.5960735029655827e-10	4.30351006163534	0.28361349268635294	0.014074373437210852	-0.041430714517900924
30	7.786903506422453e-11	4.313889787476851	0.2788091437836471	7.786903506422453e-11	4.313889787476851	0.2788091437836471	0.017863862178728596	7.786903506422453e-11	4.313889787476851	0.2788091437836471	0.017863862178728596	-0.04772779933682614
