nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.011442470592284351	9.481809842679541e-06	0.00014131414834245718	0.011416741534551859	1.0612708422730321e-05	0.00012353360125315964	0.001441419731995137	0.011416741534551859	1.0612708422730321e-05	0.00012353360125315964	0.001441419731995137	0.016856220116701136
1	0.03810766597784267	1.9262130041987104	0.0801976789055238	0.025793587459238713	1.9672539365731518	0.12819093609700424	-0.06092024517579818	0.02495706069266215	1.9185911914689266	0.07481808407254231	-0.06227845697219081	0.044444573020086864
2	0.036923377484224355	3.3332496055473406	0.428331409940645	0.036923377484224355	3.3332496055473406	0.428331409940645	-0.14410159655419363	0.040984241356299266	3.7399568267776635	0.8692744709038094	-0.11955983561912639	-0.06761115600717525
3	0.04611781479320988	4.420191187536017	0.7820519773219559	0.04611781479320988	4.420191187536017	0.7820519773219559	-0.08882494881959246	0.04611781479320988	4.420191187536017	0.7820519773219559	-0.08882494881959246	-0.20101415352201002
4	0.05242545382628104	5.280764203450425	1.0689159665349628	0.05242545382628104	5.280764203450425	1.0689159665349628	-0.009463124094452269	0.05242545382628104	5.280764203450425	1.0689159665349628	-0.009463124094452269	-0.2502170578654841
5	0.05616389042067646	5.9779019043921515	1.2822034438800927	0.05616389042067646	5.9779019043921515	1.2822034438800927	0.039921533633958006	0.05616389042067646	5.9779019043921515	1.2822034438800927	0.039921533633958006	-0.2951025496422517
6	0.05778716832880169	6.553043601812178	1.432064138618422	0.05778716832880169	6.553043601812178	1.432064138618422	0.049686449573300706	0.05778716832880169	6.553043601812178	1.432064138618422	0.049686449573300706	-0.35144915029013646
7	0.057755213029589816	7.034729757735505	1.5317607918705107	0.057755213029589816	7.034729757735505	1.5317607918705107	0.027411695929799862	0.057755213029589816	7.034729757735505	1.5317607918705107	0.027411695929799862	-0.4110341119067016
8	0.05648081900172577	7.443315531553657	1.5933760659209781	0.05648081900172577	7.443315531553657	1.5933760659209781	-0.015747434457352938	0.05648081900172577	7.443315531553657	1.5933760659209781	-0.015747434457352938	-0.4625727575948986
9	0.05431267557381324	7.793726096370399	1.6267471940199911	0.05431267557381324	7.793726096370399	1.6267471940199911	-0.07010742088289135	0.05431267557381324	7.793726096370399	1.6267471940199911	-0.07010742088289135	-0.49921174122209777
10	0.051534637054064046	8.097154237521748	1.6394940717008524	0.051534637054064046	8.097154237521748	1.6394940717008524	-0.1286532877766149	0.051534637054064046	8.097154237521748	1.6394940717008524	-0.1286532877766149	-0.5188985091626819
11	0.048371765909803785	8.362152394808636	1.6373704449419648	0.048371765909803785	8.362152394808636	1.6373704449419648	-0.18681966163217112	0.048371765909803785	8.362152394808636	1.6373704449419648	-0.18681966163217112	-0.5227092863970029
12	0.04499865181754742	8.595360509747222	1.6246603860688964	0.04499865181754742	8.595360509747222	1.6246603860688964	-0.24189925466862405	0.04499865181754742	8.595360509747222	1.6246603860688964	-0.24189925466862405	-0.513213878035458
13	0.041547929913482017	8.802005551833222	1.60452806482175	0.041547929913482017	8.802005551833222	1.60452806482175	-0.29246542963528555	0.041547929913482017	8.802005551833222	1.60452806482175	-0.29246542963528555	-0.4933909650426358
