nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.010723551381408795	1.081736712071889e-05	0.00015079033348500695	0.010695999102774398	1.1587593858664036e-05	0.00013432292074537294	0.0015613025454275587	0.010695999102774398	1.1587593858664036e-05	0.00013432292074537294	0.0015613025454275587	0.018193425931228184
1	0.036490575137401636	1.9258712129292135	0.07993725482325324	0.024613048605922398	1.9660676509890367	0.12679208192799124	-0.06090884548749692	0.023737998447276105	1.9186371344479651	0.0747821782856457	-0.06223199090217513	0.04463480303017775
2	0.035546286291286526	3.3371265799198624	0.4255186301883711	0.035546286291286526	3.3371265799198624	0.4255186301883711	-0.14344994550705792	0.040832015397970114	3.4944978400168027	0.5932265944885724	-0.13426937118269552	-0.07964463513424196
3	0.04482913960042389	4.42140135576067	0.7617259431070202	0.04482913960042389	4.42140135576067	0.7617259431070202	-0.09863905752152391	0.04482913960042389	4.42140135576067	0.7617259431070202	-0.09863905752152391	-0.17569359960498332
4	0.05135902047638094	5.2727869699202685	1.0248018148094467	0.05135902047638094	5.2727869699202685	1.0248018148094467	-0.024527860271064128	0.05135902047638094	5.2727869699202685	1.0248018148094467	-0.024527860271064128	-0.18053089012300916
5	0.05537022440695927	5.956480175492166	1.2158736270063315	0.05537022440695927	5.956480175492166	1.2158736270063315	0.0337510527239715	0.05537022440695927	5.956480175492166	1.2158736270063315	0.0337510527239715	-0.16988866824976867
6	0.05726569242085701	6.516131328407559	1.3489303519828866	0.05726569242085701	6.516131328407559	1.3489303519828866	0.0653742673407578	0.05726569242085701	6.516131328407559	1.3489303519828866	0.0653742673407578	-0.177098104119068
7	0.057478309898051735	6.981901784378803	1.4381756406162367	0.057478309898051735	6.981901784378803	1.4381756406162367	0.0725925497326898	0.057478309898051735	6.981901784378803	1.4381756406162367	0.0725925497326898	-0.20622044496849412
8	0.05640935226824292	7.375183889101265	1.4951502994440062	0.05640935226824292	7.375183889101265	1.4951502994440062	0.061189846557795136	0.05640935226824292	7.375183889101265	1.4951502994440062	0.061189846557795136	-0.24976844000048004
9	0.05440509732417665	7.711493987545295	1.5285893008877807	0.05440509732417665	7.711493987545295	1.5285893008877807	0.03697380326036637	0.05440509732417665	7.711493987545295	1.5285893008877807	0.03697380326036637	-0.2985867605166277
10	0.05175185524733829	8.002310286534193	1.5449307652987585	0.05175185524733829	8.002310286534193	1.5449307652987585	0.004720317854662426	0.05175185524733829	8.002310286534193	1.5449307652987585	0.004720317854662426	-0.3455313175363699
11	0.04867940590799427	8.256274945418015	1.5488764398786685	0.04867940590799427	8.256274945418015	1.5488764398786685	-0.03197198084581032	0.04867940590799427	8.256274945418015	1.5488764398786685	-0.03197198084581032	-0.38614970181515673
