nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.009372590570741092	0.00025788742047653217	0.002497516222880172	0.009322762617527555	0.00025790312972939766	0.0024952339651886563	0.02421839117788717	0.009322762617527555	0.00025790312972939766	0.0024952339651886563	0.02421839117788717	0.23572971257295666
1	0.028940072678187972	1.8542638986977373	0.18619452701566222	0.019064052774563592	1.8392899739946165	0.40211394547245755	-0.1741356767865409	0.021268473012709198	1.8219602983924152	0.14700979402423986	-0.08938442392458334	0.05610002939340575
2	0.03259283991993251	3.089857802573693	0.49872916827205493	0.03259283991993251	3.089857802573693	0.49872916827205493	-0.11665814357291993	0.03259283991993251	3.089857802573693	0.49872916827205493	-0.11665814357291993	-0.06448646934450153
3	0.041909378914599504	4.023187606866635	0.7946490703209648	0.041909378914599504	4.023187606866635	0.7946490703209648	-0.05075877701372633	0.041909378914599504	4.023187606866635	0.7946490703209648	-0.05075877701372633	-0.10954587006017391
4	0.04880372570618469	4.739620405779434	1.0068181520410633	0.04880372570618469	4.739620405779434	1.0068181520410633	0.008328371755965236	0.04880372570618469	4.739620405779434	1.0068181520410633	0.008328371755965236	-0.10124334563442972
5	0.053344776582401034	5.307389818679034	1.1495230863170391	0.053344776582401034	5.307389818679034	1.1495230863170391	0.03572012538961644	0.053344776582401034	5.307389818679034	1.1495230863170391	0.03572012538961644	-0.09826042823533498
6	0.055818155692602234	5.768658125705583	1.2408742866688698	0.055818155692602234	5.768658125705583	1.2408742866688698	0.03455016248352649	0.055818155692602234	5.768658125705583	1.2408742866688698	0.03455016248352649	-0.1154941289960334
7	0.05658410807802456	6.150878858141028	1.2955790724950518	0.05658410807802456	6.150878858141028	1.2955790724950518	0.013806405052548598	0.05658410807802456	6.150878858141028	1.2955790724950518	0.013806405052548598	-0.14707803744204284
8	0.05600477018474989	6.472721287056168	1.3244502014430424	0.05600477018474989	6.472721287056168	1.3244502014430424	-0.018396789675989567	0.05600477018474989	6.472721287056168	1.3244502014430424	-0.018396789675989567	-0.18371198669956357
9	0.05440978120631159	6.7473488364648695	1.3352018334695899	0.05440978120631159	6.7473488364648695	1.3352018334695899	-0.05616843674079064	0.05440978120631159	6.7473488364648695	1.3352018334695899	-0.05616843674079064	-0.21855107584269717
10	0.052082721271724836	6.984328481747582	1.3332950628247886	0.052082721271724836	6.984328481747582	1.3332950628247886	-0.09563408123608497	0.052082721271724836	6.984328481747582	1.3332950628247886	-0.09563408123608497	-0.2478822812481667
11	0.04925851219265805	7.190793248291414	1.3225978373211618	0.04925851219265805	7.190793248291414	1.3225978373211618	-0.13441466678250436	0.04925851219265805	7.190793248291414	1.3225978373211618	-0.13441466678250436	-0.2702902367727802
12	0.046126258954609305	7.3721779088246855	1.3058590817128248	0.046126258954609305	7.3721779088246855	1.3058590817128248	-0.17114953625264206	0.046126258954609305	7.3721779088246855	1.3058590817128248	-0.17114953625264206	-0.2857168236114376
13	0.04283448001474091	7.532700651497123	1.2850404035430927	0.04283448001474091	7.532700651497123	1.2850404035430927	-0.20513818127540162	0.04283448001474091	7.532700651497123	1.2850404035430927	-0.20513818127540162	-0.294780346834159
14	0.0394970787820589	7.675687992829748	1.2615466875118102	0.0394970787820589	7.675687992829748	1.2615466875118102	-0.23609227449207992	0.0394970787820589	7.675687992829748	1.2615466875118102	-0.23609227449207992	-0.2983624273983878
15	0.03619920411697148	7.803799799193868	1.2363867065787701	0.03619920411697148	7.803799799193868	1.2363867065787701	-0.2639714291472046	0.03619920411697148	7.803799799193868	1.2363867065787701	-0.2639714291472046	-0.29738566940795863
16	0.033002594262785394	7.919188795716247	1.2102855972177053	0.033002594262785394	7.919188795716247	1.2102855972177053	-0.288877511065607	0.033002594262785394	7.919188795716247	1.2102855972177053	-0.288877511065607	-0.2927081064299273
17	0.029950245084317238	8.023615987790464	1.1837641639262415	0.029950245084317238	8.023615987790464	1.1837641639262415	-0.3109881764275997	0.029950245084317238	8.023615987790464	1.1837641639262415	-0.3109881764275997	-0.28508252183382865
18	0.027070375376586946	8.118535719162741	1.157195200645731	0.027070375376586946	8.118535719162741	1.157195200645731	-0.33051600783960566	0.027070375376586946	8.118535719162741	1.157195200645731	-0.33051600783960566	-0.2751488086214522
19	0.024379728677488787	8.20515937926987	1.13084377651478	0.024379728677488787	8.20515937926987	1.13084377651478	-0.3476840509588328	0.024379728677488787	8.20515937926987	1.13084377651478	-0.3476840509588328	-0.26344140428773244
20	0.021886281011430742	8.28450381410212	1.1048962490523593	0.021886281011430742	8.28450381410212	1.1048962490523593	-0.3627117016201282	0.021886281011430742	8.28450381410212	1.1048962490523593	-0.3627117016201282	-0.2504023372894153
21	0.019591433804340204	8.357428592209391	1.0794812930102609	0.019591433804340204	8.357428592209391	1.0794812930102609	-0.3758070304049852	0.019591433804340204	8.357428592209391	1.0794812930102609	-0.3758070304049852	-0.23639525883481838
22	0.017491770349106407	8.42466502664962	1.0546852321459284	0.017491770349106407	8.42466502664962	1.0546852321459284	-0.3871630444530183	0.017491770349106407	8.42466502664962	1.0546852321459284	-0.3871630444530183	-0.22171843433898175
23	0.01558044809615652	8.486839014623698	1.0305632771723907	0.01558044809615652	8.486839014623698	1.0305632771723907	-0.3969563052730791	0.01558044809615652	8.486839014623698	1.0305632771723907	-0.3969563052730791	-0.20661598565857275
24	0.01384829075308192	8.544489183160529	1.0071478022371423	0.01384829075308192	8.544489183160529	1.0071478022371423	-0.4053469121854505	0.01384829075308192	8.544489183160529	1.0071478022371423	-0.4053469121854505	-0.19128729748626938
25	0.012284635373912771	8.598081430642933	0.984454465591881	0.012284635373912771	8.598081430642933	0.984454465591881	-0.41247923798960073	0.012284635373912771	8.598081430642933	0.984454465591881	-0.41247923798960073	-0.17589475955901435
26	0.010877981175712424	8.648020672521522	0.9624867517322286	0.010877981175712424	8.648020672521522	0.9624867517322286	-0.41848304214431664	0.010877981175712424	8.648020672521522	0.9624867517322286	-0.41848304214431664	-0.16057009857468074
27	0.009616479151485904	8.694660397936357	0.9412393514381279	0.009616479151485904	8.694660397936357	0.9412393514381279	-0.4234747370612695	0.009616479151485904	8.694660397936357	0.9412393514381279	-0.4234747370612695	-0.14541955429740483
28	0.008488294809612822	8.738310497586577	0.9207006820359993	0.008488294809612822	8.738310497586577	0.9207006820359993	-0.4275586769108486	0.008488294809612822	8.738310497586577	0.9207006820359993	-0.4275586769108486	-0.1305281239474425
29	0.007481870576234504	8.779243715608493	0.9008547686902375	0.007481870576234504	8.779243715608493	0.9008547686902375	-0.430828396457855	0.007481870576234504	8.779243715608493	0.9008547686902375	-0.430828396457855	-0.11596305992134148
30	0.006586109491291274	8.817700998261893	0.8816826489117915	0.006586109491291274	8.817700998261893	0.8816826489117915	-0.43336776291562273	0.006586109491291274	8.817700998261893	0.8816826489117915	-0.43336776291562273	-0.10177676879538922
31	0.005790497721521547	8.853895952170191	0.8631634200451828	0.005790497721521547	8.853895952170191	0.8631634200451828	-0.4352520251027272	0.005790497721521547	8.853895952170191	0.8631634200451828	-0.4352520251027272	-0.08800922830414493
32	0.005085180004348505	8.888018579320807	0.8452750186080493	0.005085180004348505	8.888018579320807	0.8452750186080493	-0.43654875662514314	0.005085180004348505	8.888018579320807	0.8452750186080493	-0.43654875662514314	-0.07469001307617873
33	0.00446099932611759	8.920238421191982	0.8279947977308524	0.00446099932611759	8.920238421191982	0.8279947977308524	-0.43731869671660206	0.00446099932611759	8.920238421191982	0.8279947977308524	-0.43731869671660206	-0.061840000409574714
34	0.003909509834814657	8.95070721749585	0.8112999522912219	0.003909509834814657	8.95070721749585	0.8112999522912219	-0.43761649595558083	0.003909509834814657	8.95070721749585	0.8112999522912219	-0.43761649595558083	-0.04947281260683667
35	0.0034229701092644313	8.979561164136253	0.7951678290073261	0.0034229701092644313	8.979561164136253	0.7951678290073261	-0.4374913756198566	0.0034229701092644313	8.979561164136253	0.7951678290073261	-0.4374913756198566	-0.037596039546770044
36	0.0029943223825111493	9.006922838623868	0.7795761495871858	0.0029943223825111493	9.006922838623868	0.7795761495871858	-0.4369877098265533	0.0029943223825111493	9.006922838623868	0.7795761495871858	-0.4369877098265533	-0.02621227756026201
37	0.0026171620854543573	9.032902848301013	0.7645031681831398	0.0026171620854543573	9.032902848301013	0.7645031681831398	-0.43614553928932764	0.0026171620854543573	9.032902848301013	0.7645031681831398	-0.43614553928932764	-0.015320013459131587
38	0.0022857010860547994	9.057601246505897	0.7499277792633308	0.0022857010860547994	9.057601246505897	0.7499277792633308	-0.43500102492498627	0.0022857010860547994	9.057601246505897	0.7499277792633308	-0.43500102492498627	-0.004914376746455673
39	0.0019947272060516896	9.081108753651973	0.7358295881420105	0.0019947272060516896	9.081108753651973	0.7358295881420105	-0.4335868487269181	0.0019947272060516896	9.081108753651973	0.7358295881420105	-0.4335868487269181	0.005012219939089846
40	0.0017395619648809064	9.10350781365738	0.722188953489777	0.0017395619648809064	9.10350781365738	0.722188953489777	-0.43193256851577644	0.0017395619648809064	9.10350781365738	0.722188953489777	-0.43193256851577644	0.014469536006799899
41	0.001516017999276125	9.124873510886573	0.708987008926016	0.001516017999276125	9.124873510886573	0.708987008926016	-0.43006493240181953	0.001516017999276125	9.124873510886573	0.708987008926016	-0.43006493240181953	0.023469040475902148
42	0.001320357212033827	9.145274368493661	0.6962056691118192	0.001320357212033827	9.145274368493661	0.6962056691118192	-0.4280081580136539	0.001320357212033827	9.145274368493661	0.6962056691118192	-0.4280081580136539	0.03202351970685413
43	0.001149250394194133	9.164773045579487	0.6838276244771322	0.001149250394194133	9.164773045579487	0.6838276244771322	-0.42578418092284664	0.001149250394194133	9.164773045579487	0.6838276244771322	-0.42578418092284664	0.040146745639503933
44	0.0009997388246776274	9.1834269477311	0.6718363277334873	0.0009997388246776274	9.1834269477311	0.6718363277334873	-0.42341287608746825	0.0009997388246776274	9.1834269477311	0.6718363277334873	-0.42341287608746825	0.04785319638176588
45	0.000869198166527099	9.201288763178344	0.6602159745731626	0.000869198166527099	9.201288763178344	0.6602159745731626	-0.42091225562376167	0.000869198166527099	9.201288763178344	0.6602159745731626	-0.42091225562376167	0.05515782140719239
46	0.0007553048381682794	9.218406934877166	0.6489514803792531	0.0007553048381682794	9.218406934877166	0.6489514803792531	-0.41829864576106957	0.0007553048381682794	9.218406934877166	0.6489514803792531	-0.41829864576106957	0.062075845191429835
47	0.0006560049324519604	9.234826077238079	0.63802845432879	0.0006560049324519604	9.234826077238079	0.63802845432879	-0.4155868454820393	0.0006560049324519604	9.234826077238079	0.63802845432879	-0.4155868454820393	0.06862260424531996
48	0.0005694856783171752	9.250587344894424	0.6274331719313295	0.0005694856783171752	9.250587344894424	0.6274331719313295	-0.4127902689590428	0.0005694856783171752	9.250587344894424	0.6274331719313295	-0.4127902689590428	0.0748134120949544
49	0.0004941493837805987	9.265728759804297	0.6171525467850216	0.0004941493837805987	9.265728759804297	0.6171525467850216	-0.4099210736940222	0.0004941493837805987	9.265728759804297	0.6171525467850216	-0.4099210736940222	0.08066344916733215
50	0.00042858975982445384	9.280285502056387	0.6071741021305002	0.00042858975982445384	9.280285502056387	0.6071741021305002	-0.4069902759379147	0.00042858975982445384	9.280285502056387	0.6071741021305002	-0.4069902759379147	0.0861876730050426
51	0.000371570498783652	9.29429016897837	0.5974859426293762	0.000371570498783652	9.29429016897837	0.5974859426293762	-0.40400785482734136	0.000371570498783652	9.29429016897837	0.5974859426293762	-0.40400785482734136	0.09140074653259944
52	0.00032200596494880645	9.307773006493782	0.5880767266764053	0.00032200596494880645	9.307773006493782	0.5880767266764053	-0.4009828464684233	0.00032200596494880645	9.307773006493782	0.5880767266764053	-0.4009828464684233	0.09631698152952595
53	0.0002789438468608487	9.320762116125252	0.578935639463495	0.0002789438468608487	9.320762116125252	0.578935639463495	-0.3979234290322893	0.0002789438468608487	9.320762116125252	0.578935639463495	-0.3979234290322893	0.10095029458898352
54	0.00024154961823358499	9.333283640574825	0.5700523669438695	0.00024154961823358499	9.333283640574825	0.5700523669438695	-0.39483699981656173	0.00024154961823358499	9.333283640574825	0.5700523669438695	-0.39483699981656173	0.10531417446327396
55	0.0002090926560754258	9.345361930418733	0.561417070795386	0.0002090926560754258	9.345361930418733	0.561417070795386	-0.39173024513115706	0.0002090926560754258	9.345361930418733	0.561417070795386	-0.39173024513115706	0.10942165841697715
56	0.00018093386919072695	9.357019694116136	0.5530203644353406	0.00018093386919072695	9.357019694116136	0.5530203644353406	-0.3886092036716491	0.00018093386919072695	9.357019694116136	0.5530203644353406	-0.3886092036716491	0.11328531596518587
57	0.00015651469689366987	9.368278133244207	0.5448532901213525	0.00015651469689366987	9.368278133244207	0.5448532901213525	-0.3854793241291645	0.00015651469689366987	9.368278133244207	0.5448532901213525	-0.3854793241291645	0.11691723963303957
58	0.00013534734574353874	9.37915706462727	0.5369072971354854	0.00013534734574353874	9.37915706462727	0.5369072971354854	-0.38234551752043444	0.00013534734574353874	9.37915706462727	0.5369072971354854	-0.38234551752043444	0.12032904075749684
59	0.00011700614086044267	9.38967503081461	0.5291742210471995	0.00011700614086044267	9.38967503081461	0.5291742210471995	-0.3792122048237161	0.00011700614086044267	9.38967503081461	0.5291742210471995	-0.3792122048237161	0.12353184973471798
60	0.00010111987749190967	9.399849400182063	0.5216462640252644	0.00010111987749190967	9.399849400182063	0.5216462640252644	-0.37608336030257306	0.00010111987749190967	9.399849400182063	0.5216462640252644	-0.37608336030257306	0.12653631980356295
61	8.736506766550981e-05	9.409696457773844	0.5143159761770022	8.736506766550981e-05	9.409696457773844	0.5143159761770022	-0.3729625510165988	8.736506766550981e-05	9.409696457773844	0.5143159761770022	-0.3729625510165988	0.12935263420513365
