nu	A2	M12	M22	A3	M13	M23	M33	A4	M14	M24	M34	M44
0	0.03323716499771911	7.866298731890728e-05	0.00082423062728212	0.033086143706093266	8.390051124684827e-05	0.0007339934240101741	0.006442585294713362	0.033086143706093266	8.390051124684827e-05	0.0007339934240101741	0.006442585294713362	0.056713364822603037
1	0.0756201958481712	1.904795136166572	0.11807475576372316	0.05000046915752113	1.9104672888826437	0.3543892320772916	-0.21467163221662777	0.05463395530737598	1.885167165252161	0.10190593187777353	-0.07670803174374541	0.0507376650835738
2	0.06647593589623613	3.1413699089205376	0.4558418340133592	0.06647593589623613	3.1413699089205376	0.4558418340133592	-0.08982959807532609	0.06647593589623613	3.1413699089205376	0.4558418340133592	-0.08982959807532609	-0.07661092192961405
3	0.0716819806408857	4.031558843726331	0.7381212488282962	0.0716819806408857	4.031558843726331	0.7381212488282962	-0.028268898877087167	0.0716819806408857	4.031558843726331	0.7381212488282962	-0.028268898877087167	-0.14335840005878708
4	0.07252402350453972	4.694078072901796	0.9322799370641697	0.07252402350453972	4.694078072901796	0.9322799370641697	0.014261788226576755	0.07252402350453972	4.694078072901796	0.9322799370641697	0.014261788226576755	-0.15473137641765788
5	0.07058103874218372	5.2064544151151715	1.0596045468604949	0.07058103874218372	5.2064544151151715	1.0596045468604949	0.025226910724995832	0.07058103874218372	5.2064544151151715	1.0596045468604949	0.025226910724995832	-0.16682954539282946
6	0.0669381047483952	5.614754449103428	1.139760682443562	0.0669381047483952	5.614754449103428	1.139760682443562	0.010145308628921157	0.0669381047483952	5.614754449103428	1.139760682443562	0.010145308628921157	-0.19996547241498774
7	0.06233575415808947	5.947861859644797	1.186929850236588	0.06233575415808947	5.947861859644797	1.186929850236588	-0.023055573475460278	0.06233575415808947	5.947861859644797	1.186929850236588	-0.023055573475460278	-0.24976198325293808
8	0.05727453172484017	6.22477084700503	1.2109438476876804	0.05727453172484017	6.22477084700503	1.2109438476876804	-0.06733172728752379	0.05727453172484017	6.22477084700503	1.2109438476876804	-0.06733172728752379	-0.30452344059813186
9	0.05208776256793158	6.458498113313244	1.2186333903028626	0.05208776256793158	6.458498113313244	1.2186333903028626	-0.11717917935834521	0.05208776256793158	6.458498113313244	1.2186333903028626	-0.11717917935834521	-0.3540521043487388
10	0.04699232490129079	6.658283013989465	1.214799251397416	0.04699232490129079	6.658283013989465	1.214799251397416	-0.16860591772376665	0.04699232490129079	6.658283013989465	1.214799251397416	-0.16860591772376665	-0.392118733647294
11	0.04212419722859354	6.830881544853183	1.202857614425227	0.04212419722859354	6.830881544853183	1.202857614425227	-0.2188928797651215	0.04212419722859354	6.830881544853183	1.202857614425227	-0.2188928797651215	-0.41613169253469096
12	0.03756342120456284	6.9813593941426735	1.1852658970109218	0.03756342120456284	6.9813593941426735	1.1852658970109218	-0.26630988127828914	0.03756342120456284	6.9813593941426735	1.1852658970109218	-0.26630988127828914	-0.4260254590826662
13	0.03335167141196973	7.1135964675509875	1.163807220158894	0.03335167141196973	7.1135964675509875	1.163807220158894	-0.309854449561044	0.03335167141196973	7.1135964675509875	1.163807220158894	-0.309854449561044	-0.42319615742417227
14	0.029504636984063106	7.230618765404505	1.1397837312911392	0.029504636984063106	7.230618765404505	1.1397837312911392	-0.34903729425218444	0.029504636984063106	7.230618765404505	1.1397837312911392	-0.34903729425218444	-0.4097181783472479
